code,seed,T0,T1,T2,T3,n_sums,i,d,sum,r,s,k,aligned,nX,nY,nZ,v0,v1,v2,v3,l1,db,Tdot,eq,recon,acf_prefix
47084,4,4,7,5,7,3,0,6,19,0,0,3,1,3,3,3,0,-1,0,1,2,0,0,1,1,17
47085,4,5,7,5,7,2,0,6,19,0,0,3,1,3,3,3,0,-1,0,1,2,0,0,1,1,17
47086,4,7,7,5,7,2,0,6,19,0,0,3,1,3,3,3,0,-1,0,1,2,0,0,1,1,17
47087,4,8,7,5,7,3,0,6,19,0,0,3,1,3,3,3,0,-1,0,1,2,0,0,1,1,17
47088,0,0,8,5,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47088,4,0,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47089,4,1,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47090,4,3,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47091,4,4,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47092,0,1,8,5,7,4,1,12,39,1,0,6,0,5,5,5,0,0,-1,1,2,-2,2,1,1,36
47092,4,1,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47093,4,2,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47094,4,4,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47095,4,5,8,5,7,3,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47096,0,3,8,5,7,4,1,14,46,1,0,7,0,6,6,6,0,0,0,0,0,0,0,1,1,42
47096,4,3,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47097,4,4,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47098,4,6,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47099,4,7,8,5,7,3,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47100,0,4,8,5,7,4,1,7,23,1,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,21
47100,4,4,8,5,7,4,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47101,4,5,8,5,7,3,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47102,4,7,8,5,7,3,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47103,4,8,8,5,7,3,0,7,23,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
47104,0,0,0,3,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47104,4,0,0,3,7,3,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47105,4,1,0,3,7,4,4,11,6,0,1,5,0,5,5,5,0,-1,1,0,2,-3,3,1,1,36
47106,4,3,0,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47107,4,4,0,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47108,0,1,0,3,7,4,0,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
47108,4,1,0,3,7,4,2,5,4,0,1,2,0,2,2,2,0,-1,1,0,2,-3,3,1,1,16
47109,4,2,0,3,7,4,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
47110,4,4,0,3,7,4,4,5,7,0,1,2,0,2,2,2,0,-1,1,0,2,-3,3,1,1,18
47111,4,5,0,3,7,4,3,5,11,1,1,2,0,2,2,2,1,-1,1,-1,4,-1,1,1,1,17
47112,0,3,0,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47112,4,3,0,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47113,4,4,0,3,7,4,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
47114,4,6,0,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47115,4,7,0,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47116,0,4,0,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47116,4,4,0,3,7,4,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47117,4,5,0,3,7,4,3,53,113,1,1,26,0,26,26,26,1,0,0,-1,2,2,-2,1,1,161
47118,4,7,0,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47119,4,8,0,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47120,0,0,1,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47120,1,0,1,3,7,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
47120,4,0,1,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47121,1,1,1,3,7,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
47121,4,1,1,3,7,3,4,10,7,0,0,5,1,5,5,5,1,-1,0,0,2,0,0,1,1,33
47122,1,3,1,3,7,3,2,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,7
47122,4,3,1,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47123,1,4,1,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,0,1,2,-3,3,1,1,172
47123,4,4,1,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47124,0,1,1,3,7,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
47124,1,1,1,3,7,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
47124,4,1,1,3,7,3,4,10,7,0,0,5,1,5,5,5,1,-1,0,0,2,0,0,1,1,33
47125,1,2,1,3,7,4,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
47125,4,2,1,3,7,4,5,9,8,1,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,31
47126,1,4,1,3,7,4,0,3,4,0,1,1,0,1,1,1,0,1,-1,0,2,2,-2,1,1,8
47126,4,4,1,3,7,4,5,3,4,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,13
47127,1,5,1,3,7,4,0,12,24,0,0,6,1,6,6,6,-1,1,-1,1,4,0,0,1,1,35
47127,4,5,1,3,7,4,0,42,85,0,0,21,1,21,21,21,-1,-1,2,0,4,0,0,1,1,125
47128,0,3,1,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47128,1,3,1,3,7,3,2,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7
47128,4,3,1,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47129,1,4,1,3,7,4,1,14,17,1,0,7,0,6,6,6,2,-1,-1,0,4,-4,4,1,1,42
47129,4,4,1,3,7,4,3,7,11,1,1,3,0,3,3,3,0,1,-1,0,2,2,-2,1,1,23
47130,1,6,1,3,7,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47130,4,6,1,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47131,1,7,1,3,7,3,3,4,10,1,0,2,0,1,1,1,0,0,0,0,0,0,0,1,1,14
47131,4,7,1,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47132,0,4,1,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47132,1,4,1,3,7,4,8,25,59,0,1,12,0,12,12,12,0,0,-1,1,2,-4,4,1,1,82
47132,4,4,1,3,7,4,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47133,1,5,1,3,7,4,0,26,51,0,0,13,1,13,13,13,0,2,-3,1,6,0,0,1,1,77
47133,4,5,1,3,7,4,0,52,104,0,0,26,1,26,26,26,1,-1,1,-1,4,0,0,1,1,155
47134,1,7,1,3,7,3,4,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,15
47134,4,7,1,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47135,1,8,1,3,7,4,1,24,67,1,0,12,0,11,11,11,-1,0,-1,2,4,-3,3,1,1,72
47135,4,8,1,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47136,0,0,3,3,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47136,4,0,3,3,7,3,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47137,4,1,3,3,7,3,4,4,4,0,0,2,1,2,2,2,0,-1,1,0,2,0,0,1,1,15
47138,4,3,3,3,7,2,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47139,4,4,3,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47140,0,1,3,3,7,3,0,4,4,0,0,2,1,2,2,2,0,1,-1,0,2,0,0,1,1,11
47140,4,1,3,3,7,3,2,4,4,0,0,2,1,2,2,2,0,0,0,0,0,0,0,1,1,13
47141,4,2,3,3,7,3,2,6,8,0,0,3,1,3,3,3,0,-2,2,0,4,0,0,1,1,19
47142,4,4,3,3,7,3,2,6,10,0,0,3,1,3,3,3,0,-1,1,0,2,0,0,1,1,19
47143,4,5,3,3,7,3,0,8,18,0,0,4,1,4,4,4,0,-1,1,0,2,0,0,1,1,23
47144,0,3,3,3,7,2,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47144,4,3,3,3,7,2,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47145,4,4,3,3,7,3,1,6,10,1,0,3,0,2,2,2,1,-1,0,0,2,-1,1,1,1,18
47146,4,6,3,3,7,3,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47147,4,7,3,3,7,2,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47148,0,4,3,3,7,3,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47148,4,4,3,3,7,3,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47149,4,5,3,3,7,3,0,8,18,0,0,4,1,4,4,4,0,-1,1,0,2,0,0,1,1,23
47150,4,7,3,3,7,2,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47151,4,8,3,3,7,3,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47152,0,0,4,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47152,4,0,4,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47153,4,1,4,3,7,4,0,13,20,0,1,6,0,6,6,6,0,-1,1,0,2,1,-1,1,1,38
47154,4,3,4,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47155,4,4,4,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47156,0,1,4,3,7,4,5,11,19,1,1,5,0,5,5,5,0,1,-1,0,2,-1,1,1,1,37
47156,4,1,4,3,7,4,5,7,9,1,1,3,0,3,3,3,-1,1,0,0,2,-3,3,1,1,25
47157,4,2,4,3,7,4,0,12,23,0,0,6,1,6,6,6,-2,2,1,-1,6,0,0,1,1,35
47158,4,4,4,3,7,3,0,7,14,0,1,3,0,3,3,3,0,-1,0,1,2,-3,3,1,1,20
47159,4,5,4,3,7,4,0,45,110,0,1,22,0,22,22,22,0,-1,1,0,2,1,-1,1,1,134
47160,0,3,4,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47160,4,3,4,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47161,4,4,4,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47162,4,6,4,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47163,4,7,4,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47164,0,4,4,3,7,3,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47164,4,4,4,3,7,3,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47165,4,5,4,3,7,4,0,45,110,0,1,22,0,22,22,22,-1,1,-1,1,4,-3,3,1,1,134
47166,4,7,4,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47167,4,8,4,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47168,0,0,1,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47168,4,0,1,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47169,4,1,1,3,7,3,4,10,7,0,0,5,1,5,5,5,1,-1,0,0,2,0,0,1,1,33
47170,4,3,1,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47171,4,4,1,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47172,0,1,1,3,7,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
47172,4,1,1,3,7,3,4,10,7,0,0,5,1,5,5,5,1,-1,0,0,2,0,0,1,1,33
47173,4,2,1,3,7,4,5,9,8,1,1,4,0,4,4,4,-1,1,0,0,2,1,-1,1,1,31
47174,4,4,1,3,7,4,5,14,19,1,0,7,0,6,6,6,0,-1,1,0,2,-2,2,1,1,46
47175,4,5,1,3,7,4,4,4,8,0,0,2,1,2,2,2,1,-1,1,-1,4,0,0,1,1,15
47176,0,3,1,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47176,4,3,1,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47177,4,4,1,3,7,4,3,7,11,1,1,3,0,3,3,3,0,1,-1,0,2,2,-2,1,1,23
47178,4,6,1,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47179,4,7,1,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47180,0,4,1,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47180,4,4,1,3,7,4,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47181,4,5,1,3,7,4,2,20,40,0,0,10,1,10,10,10,1,-1,1,-1,4,0,0,1,1,61
47182,4,7,1,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47183,4,8,1,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47184,0,0,2,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47184,1,0,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47184,4,0,2,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47185,1,1,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47185,4,1,2,3,7,4,1,14,14,1,0,7,0,6,6,6,1,-3,2,0,6,-1,1,1,1,42
47186,1,3,2,3,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47186,4,3,2,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47187,1,4,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47187,4,4,2,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47188,0,1,2,3,7,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
47188,1,1,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47188,4,1,2,3,7,4,2,12,11,0,0,6,1,6,6,6,1,-2,1,0,4,0,0,1,1,37
47189,1,2,2,3,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47189,4,2,2,3,7,3,4,10,11,0,0,5,1,5,5,5,2,-2,0,0,4,0,0,1,1,33
47190,1,4,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47190,4,4,2,3,7,4,5,9,13,1,1,4,0,4,4,4,0,0,0,0,0,0,0,1,1,31
47191,1,5,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47191,4,5,2,3,7,4,19,7,14,1,1,3,0,3,3,3,-1,1,-1,1,4,-1,1,1,1,39
47192,0,3,2,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47192,1,3,2,3,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47192,4,3,2,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47193,1,4,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47193,4,4,2,3,7,4,1,10,15,1,0,5,0,4,4,4,0,-1,1,0,2,-1,1,1,1,30
47194,1,6,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47194,4,6,2,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47195,1,7,2,3,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47195,4,7,2,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47196,0,4,2,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47196,1,4,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47196,4,4,2,3,7,4,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47197,1,5,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47197,4,5,2,3,7,4,1,7,14,1,1,3,0,3,3,3,0,-1,2,-1,4,3,-3,1,1,21
47198,1,7,2,3,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47198,4,7,2,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47199,1,8,2,3,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47199,4,8,2,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47200,0,0,4,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47200,4,0,4,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47201,4,1,4,3,7,4,2,63,84,0,1,31,0,31,31,31,1,0,-1,0,2,2,-2,1,1,190
47202,4,3,4,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47203,4,4,4,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47204,0,1,4,3,7,4,0,3,4,0,1,1,0,1,1,1,1,0,-1,0,2,2,-2,1,1,8
47204,4,1,4,3,7,4,0,20,28,0,0,10,1,10,10,10,1,-2,0,1,4,0,0,1,1,59
47205,4,2,4,3,7,4,1,19,31,1,1,9,0,9,9,9,0,0,0,0,0,0,0,1,1,57
47206,4,4,4,3,7,3,4,4,7,0,0,2,1,2,2,2,1,-1,0,0,2,0,0,1,1,15
47207,4,5,4,3,7,4,1,21,46,1,1,10,0,10,10,10,-1,-1,2,0,4,3,-3,1,1,63
47208,0,3,4,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47208,4,3,4,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47209,4,4,4,3,7,3,2,4,7,0,0,2,1,2,2,2,1,-1,0,0,2,0,0,1,1,13
47210,4,6,4,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47211,4,7,4,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47212,0,4,4,3,7,3,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47212,4,4,4,3,7,3,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47213,4,5,4,3,7,4,1,5,11,1,1,2,0,2,2,2,1,-1,0,0,2,-1,1,1,1,15
47214,4,7,4,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47215,4,8,4,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47216,0,0,5,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47216,4,0,5,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47217,4,1,5,3,7,4,30,54,117,0,0,27,1,27,27,27,-1,-3,3,1,8,0,0,1,1,191
47218,4,3,5,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47219,4,4,5,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47220,0,1,5,3,7,4,1,10,25,1,0,5,0,4,4,4,0,1,-1,0,2,-2,2,1,1,30
47220,4,1,5,3,7,4,1,10,15,1,0,5,0,4,4,4,0,-1,1,0,2,2,-2,1,1,30
47221,4,2,5,3,7,4,0,48,113,0,0,24,1,24,24,24,0,2,-1,-1,4,0,0,1,1,143
47222,4,4,5,3,7,4,10,18,39,0,0,9,1,9,9,9,0,2,-1,-1,4,0,0,1,1,63
47223,4,5,5,3,7,3,0,6,15,0,0,3,1,3,3,3,1,-1,0,0,2,0,0,1,1,17
47224,0,3,5,3,7,3,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47224,4,3,5,3,7,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47225,4,4,5,3,7,4,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47226,4,6,5,3,7,4,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47227,4,7,5,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47228,0,4,5,3,7,4,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47228,4,4,5,3,7,4,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47229,4,5,5,3,7,3,0,6,15,0,0,3,1,3,3,3,1,-1,0,0,2,0,0,1,1,17
47230,4,7,5,3,7,3,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47231,4,8,5,3,7,4,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47232,0,0,3,3,7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47232,4,0,3,3,7,3,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47233,4,1,3,3,7,3,4,4,4,0,0,2,1,2,2,2,0,-1,1,0,2,0,0,1,1,15
47234,4,3,3,3,7,2,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47235,4,4,3,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47236,0,1,3,3,7,3,0,4,4,0,0,2,1,2,2,2,0,1,-1,0,2,0,0,1,1,11
47236,4,1,3,3,7,3,2,4,4,0,0,2,1,2,2,2,0,0,0,0,0,0,0,1,1,13
47237,4,2,3,3,7,3,2,6,8,0,0,3,1,3,3,3,0,-2,2,0,4,0,0,1,1,19
47238,4,4,3,3,7,3,1,43,72,1,1,21,0,21,21,21,-3,2,1,0,6,3,-3,1,1,129
47239,4,5,3,3,7,3,0,8,18,0,0,4,1,4,4,4,0,-1,1,0,2,0,0,1,1,23
47240,0,3,3,3,7,2,0,2,3,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
47240,4,3,3,3,7,2,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
47241,4,4,3,3,7,3,1,6,10,1,0,3,0,2,2,2,1,-1,0,0,2,-1,1,1,1,18
47242,4,6,3,3,7,3,1,3,6,1,1,1,0,1,1,1,-1,0,1,0,2,3,-3,1,1,9
47243,4,7,3,3,7,2,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47244,0,4,3,3,7,3,2,57,133,0,1,28,0,28,28,28,-1,0,1,0,2,1,-1,1,1,172
47244,4,4,3,3,7,3,0,57,133,0,1,28,0,28,28,28,0,0,-1,1,2,-4,4,1,1,170
47245,4,5,3,3,7,3,0,8,18,0,0,4,1,4,4,4,0,-1,1,0,2,0,0,1,1,23
47246,4,7,3,3,7,2,0,4,10,0,0,2,1,2,2,2,-1,0,0,1,2,0,0,1,1,11
47247,4,8,3,3,7,3,0,25,70,0,1,12,0,12,12,12,-1,0,0,1,2,1,-1,1,1,74
47248,0,0,4,3,7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
47248,1,0,4,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47248,4,0,4,3,7,4,2,5,3,0,1,2,0,2,2,2,-1,0,1,0,2,-3,3,1,1,16
47249,1,1,4,3,7,4,0,3,4,0,1,1,0,1,1,1,-1,1,0,0,2,-3,3,1,1,8
47249,4,1,4,3,7,4,1,12,16,1,0,6,0,5,5,5,1,-1,0,0,2,3,-3,1,1,36
47250,1,3,4,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47250,4,3,4,3,7,3,2,2,3,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
47251,1,4,4,3,7,3,1,12,28,1,0,6,0,5,5,5,1,0,0,-1,2,3,-3,1,1,36
47251,4,4,4,3,7,3,0,3,7,0,1,1,0,1,1,1,-1,0,0,1,2,-3,3,1,1,8
47252,0,1,4,3,7,4,2,57,76,0,1,28,0,28,28,28,-1,0,1,0,2,-2,2,1,1,172
47252,1,1,4,3,7,4,0,57,76,0,1,28,0,28,28,28,0,1,-1,0,2,-1,1,1,1,170
